pool,dataset,slice,comparison,metric,left_mean,right_mean,n,delta_mean,ci_low,ci_high,p_delta_gt_0,ci_excludes_zero
PropRAG,HotpotQA,support_depth=2|gate=abstain,DBEC-IG - DBEC,R5_TITLE,0.9664723032069971,0.9664723032069971,343,0.0,0.0,0.0,0.0,False
PropRAG,HotpotQA,support_depth=2|gate=abstain,DBEC-IG - SetR-faithful,EM,0.6005830903790087,0.5947521865889213,343,0.0058309037900874635,-0.029154518950437316,0.04081632653061224,0.5952,False
PropRAG,HotpotQA,support_depth=2|gate=abstain,DBEC-IG - SetR-faithful,F1,0.7172110787172011,0.7138853894082301,343,0.003325689308971041,-0.028903774268294602,0.03636652801598456,0.575,False
PropRAG,HotpotQA,support_depth=2|gate=abstain,DBEC-IG - SetR-faithful,R5_TITLE,0.9664723032069971,0.9125364431486881,343,0.05393586005830904,0.03206997084548105,0.07580174927113703,1.0,True
PropRAG,HotpotQA,support_depth=2|gate=abstain,DBEC-IG - SetR-style k20,EM,0.6005830903790087,0.6064139941690962,343,-0.0058309037900874635,-0.03206997084548105,0.02040816326530612,0.2846,False
PropRAG,HotpotQA,support_depth=2|gate=abstain,DBEC-IG - SetR-style k20,F1,0.7172110787172011,0.7368480438577649,343,-0.019636965140563876,-0.04320468266675672,0.0028324518892757574,0.044,False
PropRAG,HotpotQA,support_depth=2|gate=abstain,DBEC-IG - SetR-style k20,R5_TITLE,0.9664723032069971,0.9723032069970845,343,-0.0058309037900874635,-0.018950437317784258,0.007288629737609329,0.1517,False
PropRAG,HotpotQA,support_depth=2|gate=abstain,DBEC-IG - RankGPT-style sliding,EM,0.6005830903790087,0.577259475218659,343,0.023323615160349854,-0.0058309037900874635,0.052478134110787174,0.9246,False
PropRAG,HotpotQA,support_depth=2|gate=abstain,DBEC-IG - RankGPT-style sliding,F1,0.7172110787172011,0.6901007839909716,343,0.027110294726229518,-0.0017742311325467598,0.05659758517683021,0.9675,False
PropRAG,HotpotQA,support_depth=2|gate=abstain,DBEC-IG - RankGPT-style sliding,R5_TITLE,0.9664723032069971,0.9008746355685131,343,0.06559766763848396,0.04518950437317784,0.08746355685131195,1.0,True
PropRAG,HotpotQA,support_depth=2|gate=abstain,DBEC-nobinding - SetR-faithful,EM,0.6005830903790087,0.5947521865889213,343,0.0058309037900874635,-0.029154518950437316,0.04081632653061224,0.5991,False
PropRAG,HotpotQA,support_depth=2|gate=abstain,DBEC-nobinding - SetR-faithful,F1,0.7172110787172011,0.7138853894082301,343,0.003325689308971041,-0.02957102398478314,0.03620087236168631,0.5918,False
PropRAG,HotpotQA,support_depth=2|gate=abstain,DBEC-nobinding - SetR-faithful,R5_TITLE,0.9664723032069971,0.9125364431486881,343,0.05393586005830904,0.033527696793002916,0.07580174927113703,1.0,True
PropRAG,MuSiQue,all,DBEC-IG - DBEC-nobinding,EM,0.353,0.343,1000,0.01,-0.006,0.026,0.8746,False
PropRAG,MuSiQue,all,DBEC-IG - DBEC-nobinding,F1,0.45480810000000005,0.4458135,1000,0.0089946,-0.005309885,0.02384613249999999,0.8882,False
PropRAG,MuSiQue,all,DBEC-IG - DBEC-nobinding,R5_TITLE,0.7745,0.7556666666666667,1000,0.018833333333333337,0.011416666666666669,0.02683333333333333,1.0,True
PropRAG,MuSiQue,all,DBEC-IG - DBEC,EM,0.353,0.337,1000,0.016,0.006,0.027,0.9987,True
PropRAG,MuSiQue,all,DBEC-IG - DBEC,F1,0.45480810000000005,0.4358931,1000,0.018914999999999998,0.007532320000000001,0.030460245,0.9996,True
PropRAG,MuSiQue,all,DBEC-IG - DBEC,R5_TITLE,0.7745,0.7611666666666668,1000,0.013333333333333332,0.005083333333333334,0.0215,0.9994,True
PropRAG,MuSiQue,all,DBEC-IG - SetR-faithful,EM,0.353,0.344,1000,0.009,-0.017,0.035,0.7355,False
PropRAG,MuSiQue,all,DBEC-IG - SetR-faithful,F1,0.45480810000000005,0.44665059935764273,1000,0.008157500642357299,-0.018471038093384077,0.03431152026633754,0.7295,False
PropRAG,MuSiQue,all,DBEC-IG - SetR-faithful,R5_TITLE,0.7745,0.6909166666666667,1000,0.08358333333333334,0.066,0.10116666666666667,1.0,True
PropRAG,MuSiQue,all,DBEC-IG - SetR-style k20,EM,0.353,0.377,1000,-0.024,-0.047,0.0,0.0214,False
PropRAG,MuSiQue,all,DBEC-IG - SetR-style k20,F1,0.45480810000000005,0.4760560863543062,1000,-0.02124798635430617,-0.044120312384889795,0.001487242297205711,0.0328,False
PropRAG,MuSiQue,all,DBEC-IG - SetR-style k20,R5_TITLE,0.7745,0.7836666666666666,1000,-0.009166666666666667,-0.022916666666666665,0.004833333333333334,0.096,False
PropRAG,MuSiQue,all,DBEC-IG - RankGPT-style sliding,EM,0.353,0.319,1000,0.034,0.005,0.063,0.9894,True
PropRAG,MuSiQue,all,DBEC-IG - RankGPT-style sliding,F1,0.45480810000000005,0.40930187867687867,1000,0.045506221323121314,0.018727097902130545,0.07281880892734717,0.9992,True
PropRAG,MuSiQue,all,DBEC-IG - RankGPT-style sliding,R5_TITLE,0.7745,0.6630833333333332,1000,0.11141666666666666,0.09191458333333334,0.13041666666666668,1.0,True
PropRAG,MuSiQue,all,DBEC-nobinding - SetR-faithful,EM,0.343,0.344,1000,-0.001,-0.027,0.025,0.4586,False
PropRAG,MuSiQue,all,DBEC-nobinding - SetR-faithful,F1,0.4458135,0.44665059935764273,1000,-0.0008370993576427032,-0.026703264001364992,0.02597259316921894,0.4788,False
PropRAG,MuSiQue,all,DBEC-nobinding - SetR-faithful,R5_TITLE,0.7556666666666667,0.6909166666666667,1000,0.06475,0.047333333333333345,0.08175,1.0,True
PropRAG,MuSiQue,support_depth=2,DBEC-IG - DBEC-nobinding,EM,0.44015444015444016,0.43243243243243246,518,0.007722007722007722,-0.015444015444015444,0.03088803088803089,0.7124,False
PropRAG,MuSiQue,support_depth=2,DBEC-IG - DBEC-nobinding,F1,0.5524675675675675,0.5381801158301158,518,0.01428745173745174,-0.006326626447876447,0.035076365830115794,0.9146,False
PropRAG,MuSiQue,support_depth=2,DBEC-IG - DBEC-nobinding,R5_TITLE,0.8774131274131274,0.8532818532818532,518,0.02413127413127413,0.013513513513513514,0.03571428571428571,1.0,True
PropRAG,MuSiQue,support_depth=2,DBEC-IG - DBEC,EM,0.44015444015444016,0.42857142857142855,518,0.011583011583011582,0.0019305019305019305,0.023166023166023165,0.9826,True
PropRAG,MuSiQue,support_depth=2,DBEC-IG - DBEC,F1,0.5524675675675675,0.5423868725868727,518,0.010080694980694981,-0.0018999806949806949,0.022943426640926634,0.9473,False
PropRAG,MuSiQue,support_depth=2,DBEC-IG - DBEC,R5_TITLE,0.8774131274131274,0.8638996138996139,518,0.013513513513513514,0.003861003861003861,0.02413127413127413,0.9961,True
PropRAG,MuSiQue,support_depth=2,DBEC-IG - SetR-faithful,EM,0.44015444015444016,0.44594594594594594,518,-0.005791505791505791,-0.04247104247104247,0.03088803088803089,0.3542,False
PropRAG,MuSiQue,support_depth=2,DBEC-IG - SetR-faithful,F1,0.5524675675675675,0.5544229475952165,518,-0.0019553800276489344,-0.037318765659479954,0.034537445422760535,0.452,False
PropRAG,MuSiQue,support_depth=2,DBEC-IG - SetR-faithful,R5_TITLE,0.8774131274131274,0.7982625482625483,518,0.07915057915057915,0.05405405405405406,0.10521235521235521,1.0,True
PropRAG,MuSiQue,support_depth=2,DBEC-IG - SetR-style k20,EM,0.44015444015444016,0.4768339768339768,518,-0.03667953667953668,-0.0694980694980695,-0.005791505791505791,0.01,True
PropRAG,MuSiQue,support_depth=2,DBEC-IG - SetR-style k20,F1,0.5524675675675675,0.5857655570890865,518,-0.03329798952151893,-0.06290500613528976,-0.003728917130891944,0.0138,True
PropRAG,MuSiQue,support_depth=2,DBEC-IG - SetR-style k20,R5_TITLE,0.8774131274131274,0.8947876447876448,518,-0.017374517374517374,-0.03667953667953668,0.0019305019305019305,0.0346,False
PropRAG,MuSiQue,support_depth=2,DBEC-IG - RankGPT-style sliding,EM,0.44015444015444016,0.4111969111969112,518,0.02895752895752896,-0.009700772200772157,0.06761583011582942,0.9187,False
PropRAG,MuSiQue,support_depth=2,DBEC-IG - RankGPT-style sliding,F1,0.5524675675675675,0.5081643153071724,518,0.04430325226039512,0.006610993449008155,0.08297092663197703,0.9896,True
PropRAG,MuSiQue,support_depth=2,DBEC-IG - RankGPT-style sliding,R5_TITLE,0.8774131274131274,0.7741312741312741,518,0.10328185328185328,0.07528957528957529,0.13223938223938225,1.0,True
PropRAG,MuSiQue,support_depth=2,DBEC-nobinding - SetR-faithful,EM,0.43243243243243246,0.44594594594594594,518,-0.013513513513513514,-0.05019305019305019,0.023166023166023165,0.2225,False
PropRAG,MuSiQue,support_depth=2,DBEC-nobinding - SetR-faithful,F1,0.5381801158301158,0.5544229475952165,518,-0.016242831765100676,-0.050466761997339724,0.01786309306753632,0.1773,False
PropRAG,MuSiQue,support_depth=2,DBEC-nobinding - SetR-faithful,R5_TITLE,0.8532818532818532,0.7982625482625483,518,0.05501930501930502,0.029922779922779922,0.08011583011583012,1.0,True
PropRAG,MuSiQue,support_depth>=3,DBEC-IG - DBEC-nobinding,EM,0.25933609958506226,0.24688796680497926,482,0.012448132780082987,-0.008298755186721992,0.03319502074688797,0.8571,False
PropRAG,MuSiQue,support_depth>=3,DBEC-IG - DBEC-nobinding,F1,0.3498545643153527,0.346548132780083,482,0.00330643153526971,-0.017321696058091286,0.02329190352697094,0.6198,False
PropRAG,MuSiQue,support_depth>=3,DBEC-IG - DBEC-nobinding,R5_TITLE,0.6639004149377593,0.6507607192254494,482,0.013139695712309822,0.002420470262793914,0.024204702627939143,0.993,True
PropRAG,MuSiQue,support_depth>=3,DBEC-IG - DBEC,EM,0.25933609958506226,0.23858921161825727,482,0.02074688796680498,0.004149377593360996,0.03941908713692946,0.9863,True
PropRAG,MuSiQue,support_depth>=3,DBEC-IG - DBEC,F1,0.3498545643153527,0.3214454356846473,482,0.028409128630705396,0.009427282157676348,0.047966519709543555,0.9986,True
PropRAG,MuSiQue,support_depth>=3,DBEC-IG - DBEC,R5_TITLE,0.6639004149377593,0.6507607192254495,482,0.013139695712309822,6.737349267694312e-19,0.026279391424619644,0.975,True
PropRAG,MuSiQue,support_depth>=3,DBEC-IG - SetR-faithful,EM,0.25933609958506226,0.23443983402489627,482,0.024896265560165973,-0.012448132780082987,0.06224066390041494,0.8874,False
PropRAG,MuSiQue,support_depth>=3,DBEC-IG - SetR-faithful,F1,0.3498545643153527,0.3308288641147729,482,0.019025700200579764,-0.020613990052316795,0.05767984302173666,0.8296,False
PropRAG,MuSiQue,support_depth>=3,DBEC-IG - SetR-faithful,R5_TITLE,0.6639004149377593,0.5755532503457814,482,0.08834716459197788,0.06517980636237898,0.11186030428769018,1.0,True
PropRAG,MuSiQue,support_depth>=3,DBEC-IG - SetR-style k20,EM,0.25933609958506226,0.2697095435684647,482,-0.01037344398340249,-0.043568464730290454,0.022821576763485476,0.2473,False
PropRAG,MuSiQue,support_depth>=3,DBEC-IG - SetR-style k20,F1,0.3498545643153527,0.3581525472658908,482,-0.008297982950538095,-0.04324259749004726,0.026478504340349162,0.3225,False
PropRAG,MuSiQue,support_depth>=3,DBEC-IG - SetR-style k20,R5_TITLE,0.6639004149377593,0.6642461964038728,482,-0.0003457814661134158,-0.02057831950207469,0.019368084370677673,0.4882,False
PropRAG,MuSiQue,support_depth>=3,DBEC-IG - RankGPT-style sliding,EM,0.25933609958506226,0.21991701244813278,482,0.03941908713692946,0.0,0.08091286307053942,0.9714,False
PropRAG,MuSiQue,support_depth>=3,DBEC-IG - RankGPT-style sliding,F1,0.3498545643153527,0.3030555256177662,482,0.04679903869758641,0.006798845928161282,0.08598281068689265,0.9887,True
PropRAG,MuSiQue,support_depth>=3,DBEC-IG - RankGPT-style sliding,R5_TITLE,0.6639004149377593,0.5437413554633471,482,0.12015905947441217,0.09422544951590596,0.1462655601659751,1.0,True
PropRAG,MuSiQue,support_depth>=3,DBEC-nobinding - SetR-faithful,EM,0.24688796680497926,0.23443983402489627,482,0.012448132780082987,-0.026970954356846474,0.05186721991701245,0.7201,False
PropRAG,MuSiQue,support_depth>=3,DBEC-nobinding - SetR-faithful,F1,0.346548132780083,0.3308288641147729,482,0.015719268665310055,-0.023369108665080362,0.055039439766379684,0.786,False
PropRAG,MuSiQue,support_depth>=3,DBEC-nobinding - SetR-faithful,R5_TITLE,0.6507607192254494,0.5755532503457814,482,0.07520746887966805,0.051521438450899036,0.09837482710926695,1.0,True
PropRAG,MuSiQue,support_depth>=4,DBEC-IG - DBEC-nobinding,EM,0.18072289156626506,0.19879518072289157,166,-0.018072289156626505,-0.04819277108433735,0.012048192771084338,0.0879,False
PropRAG,MuSiQue,support_depth>=4,DBEC-IG - DBEC-nobinding,F1,0.275544578313253,0.29672048192771083,166,-0.02117590361445783,-0.05339578313253012,0.008762063253012048,0.0816,False
PropRAG,MuSiQue,support_depth>=4,DBEC-IG - DBEC-nobinding,R5_TITLE,0.5060240963855421,0.4939759036144578,166,0.012048192771084338,-0.0030120481927710845,0.0286144578313253,0.9208,False
PropRAG,MuSiQue,support_depth>=4,DBEC-IG - DBEC,EM,0.18072289156626506,0.15060240963855423,166,0.030120481927710843,-0.006024096385542169,0.06626506024096386,0.9396,False
PropRAG,MuSiQue,support_depth>=4,DBEC-IG - DBEC,F1,0.275544578313253,0.23582469879518073,166,0.03971987951807229,0.0035986746987951806,0.07955918674698795,0.9847,True
PropRAG,MuSiQue,support_depth>=4,DBEC-IG - DBEC,R5_TITLE,0.5060240963855421,0.5180722891566265,166,-0.012048192771084338,-0.03614457831325301,0.012048192771084338,0.1456,False
PropRAG,MuSiQue,support_depth>=4,DBEC-IG - SetR-faithful,EM,0.18072289156626506,0.1746987951807229,166,0.006024096385542169,-0.060240963855421686,0.07228915662650602,0.535,False
PropRAG,MuSiQue,support_depth>=4,DBEC-IG - SetR-faithful,F1,0.275544578313253,0.25664606477859486,166,0.01889851353465811,-0.047059076174829184,0.08565364959839356,0.7112,False
PropRAG,MuSiQue,support_depth>=4,DBEC-IG - SetR-faithful,R5_TITLE,0.5060240963855421,0.4683734939759036,166,0.03765060240963856,0.0015060240963855422,0.07379518072289157,0.976,True
PropRAG,MuSiQue,support_depth>=4,DBEC-IG - SetR-style k20,EM,0.18072289156626506,0.1927710843373494,166,-0.012048192771084338,-0.06626506024096386,0.04216867469879518,0.3014,False
PropRAG,MuSiQue,support_depth>=4,DBEC-IG - SetR-style k20,F1,0.275544578313253,0.29056355291295044,166,-0.015018974599697489,-0.07522645308506754,0.04461781672143114,0.3125,False
PropRAG,MuSiQue,support_depth>=4,DBEC-IG - SetR-style k20,R5_TITLE,0.5060240963855421,0.5271084337349398,166,-0.02108433734939759,-0.05421686746987952,0.012048192771084338,0.1009,False
PropRAG,MuSiQue,support_depth>=4,DBEC-IG - RankGPT-style sliding,EM,0.18072289156626506,0.15060240963855423,166,0.030120481927710843,-0.030120481927710843,0.09036144578313253,0.8059,False
PropRAG,MuSiQue,support_depth>=4,DBEC-IG - RankGPT-style sliding,F1,0.275544578313253,0.22986230636833047,166,0.045682271944922546,-0.016409059093516924,0.10593871987951804,0.9241,False
PropRAG,MuSiQue,support_depth>=4,DBEC-IG - RankGPT-style sliding,R5_TITLE,0.5060240963855421,0.4141566265060241,166,0.09186746987951808,0.04819277108433735,0.1355421686746988,1.0,True
PropRAG,MuSiQue,support_depth>=4,DBEC-nobinding - SetR-faithful,EM,0.19879518072289157,0.1746987951807229,166,0.024096385542168676,-0.04216867469879518,0.09036144578313253,0.731,False
PropRAG,MuSiQue,support_depth>=4,DBEC-nobinding - SetR-faithful,F1,0.29672048192771083,0.25664606477859486,166,0.04007441714911594,-0.026423390379700616,0.1072053220022949,0.8843,False
PropRAG,MuSiQue,support_depth>=4,DBEC-nobinding - SetR-faithful,R5_TITLE,0.4939759036144578,0.4683734939759036,166,0.025602409638554216,-0.010542168674698794,0.060240963855421686,0.9135,False
PropRAG,MuSiQue,gate=bind,DBEC-IG - DBEC-nobinding,EM,0.39892183288409705,0.3719676549865229,371,0.026954177897574125,-0.016172506738544475,0.07008086253369272,0.8796,False
PropRAG,MuSiQue,gate=bind,DBEC-IG - DBEC-nobinding,F1,0.4878353099730458,0.4635911051212938,371,0.02424420485175202,-0.014568632075471698,0.06465766846361184,0.8881,False
PropRAG,MuSiQue,gate=bind,DBEC-IG - DBEC-nobinding,R5_TITLE,0.8041329739442946,0.7533692722371967,371,0.05076370170709794,0.03099730458221024,0.07097933513027853,1.0,True
PropRAG,MuSiQue,gate=bind,DBEC-IG - DBEC,EM,0.39892183288409705,0.39892183288409705,371,0.0,0.0,0.0,0.0,False
PropRAG,MuSiQue,gate=bind,DBEC-IG - DBEC,F1,0.4878353099730458,0.4878353099730458,371,0.0,0.0,0.0,0.0,False
PropRAG,MuSiQue,gate=bind,DBEC-IG - DBEC,R5_TITLE,0.8041329739442946,0.8041329739442946,371,0.0,0.0,0.0,0.0,False
PropRAG,MuSiQue,gate=bind,DBEC-IG - SetR-faithful,EM,0.39892183288409705,0.41509433962264153,371,-0.016172506738544475,-0.06199460916442048,0.029649595687331536,0.2274,False
PropRAG,MuSiQue,gate=bind,DBEC-IG - SetR-faithful,F1,0.4878353099730458,0.5030486738390655,371,-0.015213363866019644,-0.05813519006855062,0.028101702120528017,0.2512,False
PropRAG,MuSiQue,gate=bind,DBEC-IG - SetR-faithful,R5_TITLE,0.8041329739442946,0.7275381850853548,371,0.0765947888589398,0.050089847259658586,0.10332434860736749,1.0,True
PropRAG,MuSiQue,gate=bind,DBEC-IG - SetR-style k20,EM,0.39892183288409705,0.4366576819407008,371,-0.03773584905660377,-0.07816711590296496,0.0026954177897574125,0.0308,False
PropRAG,MuSiQue,gate=bind,DBEC-IG - SetR-style k20,F1,0.4878353099730458,0.5217362385865636,371,-0.0339009286135178,-0.07243568216080028,0.004637710601459203,0.0406,False
PropRAG,MuSiQue,gate=bind,DBEC-IG - SetR-style k20,R5_TITLE,0.8041329739442946,0.7951482479784366,371,0.00898472596585804,-0.013477088948787063,0.031446540880503145,0.7854,False
PropRAG,MuSiQue,gate=bind,DBEC-IG - RankGPT-style sliding,EM,0.39892183288409705,0.38544474393531,371,0.013477088948787063,-0.03234501347708895,0.05929919137466307,0.6886,False
PropRAG,MuSiQue,gate=bind,DBEC-IG - RankGPT-style sliding,F1,0.4878353099730458,0.46486892245573075,371,0.022966387517315057,-0.021955592601204613,0.06738871241692787,0.8443,False
PropRAG,MuSiQue,gate=bind,DBEC-IG - RankGPT-style sliding,R5_TITLE,0.8041329739442946,0.7001347708894878,371,0.10399820305480681,0.07479222821203953,0.13409703504043127,1.0,True
PropRAG,MuSiQue,gate=bind,DBEC-nobinding - SetR-faithful,EM,0.3719676549865229,0.41509433962264153,371,-0.0431266846361186,-0.08632075471698107,0.0026954177897574125,0.0261,False
PropRAG,MuSiQue,gate=bind,DBEC-nobinding - SetR-faithful,F1,0.4635911051212938,0.5030486738390655,371,-0.03945756871777167,-0.08030599783133557,0.002127149985032479,0.0305,False
PropRAG,MuSiQue,gate=bind,DBEC-nobinding - SetR-faithful,R5_TITLE,0.7533692722371967,0.7275381850853548,371,0.02583108715184187,0.0011230907457322554,0.05098831985624438,0.9788,True
PropRAG,MuSiQue,gate=abstain,DBEC-IG - DBEC-nobinding,EM,0.32591414944356123,0.32591414944356123,629,0.0,0.0,0.0,0.0,False
PropRAG,MuSiQue,gate=abstain,DBEC-IG - DBEC-nobinding,F1,0.43532782193958663,0.43532782193958663,629,0.0,0.0,0.0,0.0,False
PropRAG,MuSiQue,gate=abstain,DBEC-IG - DBEC-nobinding,R5_TITLE,0.7570217276099629,0.7570217276099629,629,0.0,0.0,0.0,0.0,False
PropRAG,MuSiQue,gate=abstain,DBEC-IG - DBEC,EM,0.32591414944356123,0.3004769475357711,629,0.025437201907790145,0.009538950715421303,0.04292527821939587,0.9985,True
PropRAG,MuSiQue,gate=abstain,DBEC-IG - DBEC,F1,0.43532782193958663,0.405256279809221,629,0.03007154213036566,0.012196613672496023,0.04848338632750397,0.9995,True
PropRAG,MuSiQue,gate=abstain,DBEC-IG - DBEC,R5_TITLE,0.7570217276099629,0.7358240593534711,629,0.021197668256491786,0.008346581875993643,0.03431372549019608,0.9996,True
PropRAG,MuSiQue,gate=abstain,DBEC-IG - SetR-faithful,EM,0.32591414944356123,0.302066772655008,629,0.02384737678855326,-0.009538950715421303,0.057233704292527825,0.9165,False
PropRAG,MuSiQue,gate=abstain,DBEC-IG - SetR-faithful,F1,0.43532782193958663,0.4133855983519068,629,0.021942223587679787,-0.01121939454843662,0.05514279620689423,0.8996,False
PropRAG,MuSiQue,gate=abstain,DBEC-IG - SetR-faithful,R5_TITLE,0.7570217276099629,0.6693163751987281,629,0.08770535241123475,0.06518282988871224,0.11009870164281926,1.0,True
PropRAG,MuSiQue,gate=abstain,DBEC-IG - SetR-style k20,EM,0.32591414944356123,0.34181240063593005,629,-0.01589825119236884,-0.04292527821939587,0.012718600953895072,0.1135,False
PropRAG,MuSiQue,gate=abstain,DBEC-IG - SetR-style k20,F1,0.43532782193958663,0.44911278511715585,629,-0.01378496317756926,-0.04120745350662306,0.01404606694984722,0.169,False
PropRAG,MuSiQue,gate=abstain,DBEC-IG - SetR-style k20,R5_TITLE,0.7570217276099629,0.7768945416004239,629,-0.01987281399046105,-0.03709591944886062,-0.002384737678855324,0.0119,True
PropRAG,MuSiQue,gate=abstain,DBEC-IG - RankGPT-style sliding,EM,0.32591414944356123,0.27980922098569155,629,0.046104928457869634,0.011128775834658187,0.08108108108108109,0.9957,True
PropRAG,MuSiQue,gate=abstain,DBEC-IG - RankGPT-style sliding,F1,0.43532782193958663,0.37652704045437607,629,0.058800781485210556,0.024638368025824774,0.09461443131735515,0.9996,True
PropRAG,MuSiQue,gate=abstain,DBEC-IG - RankGPT-style sliding,R5_TITLE,0.7570217276099629,0.6412294647588765,629,0.11579226285108639,0.09062003179650238,0.14109697933227344,1.0,True
PropRAG,MuSiQue,gate=abstain,DBEC-nobinding - SetR-faithful,EM,0.32591414944356123,0.302066772655008,629,0.02384737678855326,-0.00794912559618442,0.057233704292527825,0.914,False
PropRAG,MuSiQue,gate=abstain,DBEC-nobinding - SetR-faithful,F1,0.43532782193958663,0.4133855983519068,629,0.021942223587679787,-0.010918795514377378,0.054596437523675725,0.9046,False
PropRAG,MuSiQue,gate=abstain,DBEC-nobinding - SetR-faithful,R5_TITLE,0.7570217276099629,0.6693163751987281,629,0.08770535241123475,0.06584525702172762,0.11036036036036034,1.0,True
PropRAG,MuSiQue,support_depth=2|gate=bind,DBEC-IG - DBEC-nobinding,EM,0.47641509433962265,0.45754716981132076,212,0.018867924528301886,-0.03773584905660377,0.07547169811320754,0.7145,False
PropRAG,MuSiQue,support_depth=2|gate=bind,DBEC-IG - DBEC-nobinding,F1,0.5963174528301887,0.5614075471698113,212,0.03490990566037736,-0.015405082547169813,0.0839698113207547,0.9122,False
PropRAG,MuSiQue,support_depth=2|gate=bind,DBEC-IG - DBEC-nobinding,R5_TITLE,0.9150943396226415,0.8561320754716981,212,0.0589622641509434,0.0330188679245283,0.08490566037735849,1.0,True
PropRAG,MuSiQue,support_depth=2|gate=bind,DBEC-IG - DBEC,EM,0.47641509433962265,0.47641509433962265,212,0.0,0.0,0.0,0.0,False
PropRAG,MuSiQue,support_depth=2|gate=bind,DBEC-IG - DBEC,F1,0.5963174528301887,0.5963174528301887,212,0.0,0.0,0.0,0.0,False
PropRAG,MuSiQue,support_depth=2|gate=bind,DBEC-IG - DBEC,R5_TITLE,0.9150943396226415,0.9150943396226415,212,0.0,0.0,0.0,0.0,False
PropRAG,MuSiQue,support_depth=2|gate=bind,DBEC-IG - SetR-faithful,EM,0.47641509433962265,0.5235849056603774,212,-0.04716981132075472,-0.10849056603773585,0.014150943396226415,0.0522,False
PropRAG,MuSiQue,support_depth=2|gate=bind,DBEC-IG - SetR-faithful,F1,0.5963174528301887,0.6248912520763242,212,-0.02857379924613553,-0.08643666072620497,0.02776058336610363,0.1661,False
PropRAG,MuSiQue,support_depth=2|gate=bind,DBEC-IG - SetR-faithful,R5_TITLE,0.9150943396226415,0.8325471698113207,212,0.08254716981132075,0.04716981132075472,0.1179245283018868,1.0,True
PropRAG,MuSiQue,support_depth=2|gate=bind,DBEC-IG - SetR-style k20,EM,0.47641509433962265,0.5330188679245284,212,-0.05660377358490566,-0.11320754716981132,0.0,0.0171,False
PropRAG,MuSiQue,support_depth=2|gate=bind,DBEC-IG - SetR-style k20,F1,0.5963174528301887,0.6413995218309869,212,-0.04508206900079818,-0.09542443719940806,0.004800510837740992,0.0377,False
PropRAG,MuSiQue,support_depth=2|gate=bind,DBEC-IG - SetR-style k20,R5_TITLE,0.9150943396226415,0.8985849056603774,212,0.01650943396226415,-0.01179245283018868,0.04481132075471698,0.8546,False
PropRAG,MuSiQue,support_depth=2|gate=bind,DBEC-IG - RankGPT-style sliding,EM,0.47641509433962265,0.46226415094339623,212,0.014150943396226415,-0.05188679245283019,0.08018867924528301,0.6354,False
PropRAG,MuSiQue,support_depth=2|gate=bind,DBEC-IG - RankGPT-style sliding,F1,0.5963174528301887,0.5570659054843294,212,0.03925154734585922,-0.021244808115641913,0.10054472575365193,0.8954,False
PropRAG,MuSiQue,support_depth=2|gate=bind,DBEC-IG - RankGPT-style sliding,R5_TITLE,0.9150943396226415,0.8066037735849056,212,0.10849056603773585,0.06839622641509434,0.14858490566037735,1.0,True
PropRAG,MuSiQue,support_depth=2|gate=bind,DBEC-nobinding - SetR-faithful,EM,0.45754716981132076,0.5235849056603774,212,-0.0660377358490566,-0.12264150943396226,-0.009433962264150943,0.0099,True
PropRAG,MuSiQue,support_depth=2|gate=bind,DBEC-nobinding - SetR-faithful,F1,0.5614075471698113,0.6248912520763242,212,-0.0634837049065129,-0.11753173881904876,-0.011284263083614505,0.0103,True
PropRAG,MuSiQue,support_depth=2|gate=bind,DBEC-nobinding - SetR-faithful,R5_TITLE,0.8561320754716981,0.8325471698113207,212,0.02358490566037736,-0.009433962264150943,0.05660377358490566,0.8999,False
PropRAG,MuSiQue,support_depth=2|gate=abstain,DBEC-IG - DBEC-nobinding,EM,0.4150326797385621,0.4150326797385621,306,0.0,0.0,0.0,0.0,False
PropRAG,MuSiQue,support_depth=2|gate=abstain,DBEC-IG - DBEC-nobinding,F1,0.5220879084967319,0.5220879084967319,306,0.0,0.0,0.0,0.0,False
PropRAG,MuSiQue,support_depth=2|gate=abstain,DBEC-IG - DBEC-nobinding,R5_TITLE,0.8513071895424836,0.8513071895424836,306,0.0,0.0,0.0,0.0,False
PropRAG,MuSiQue,support_depth=2|gate=abstain,DBEC-IG - DBEC,EM,0.4150326797385621,0.3954248366013072,306,0.0196078431372549,0.0032679738562091504,0.0392156862745098,0.9836,True
PropRAG,MuSiQue,support_depth=2|gate=abstain,DBEC-IG - DBEC,F1,0.5220879084967319,0.5050232026143792,306,0.01706470588235294,-0.0029402124183006547,0.03879429738562091,0.9517,False
PropRAG,MuSiQue,support_depth=2|gate=abstain,DBEC-IG - DBEC,R5_TITLE,0.8513071895424836,0.8284313725490197,306,0.02287581699346405,0.006535947712418301,0.04084967320261438,0.9977,True
PropRAG,MuSiQue,support_depth=2|gate=abstain,DBEC-IG - SetR-faithful,EM,0.4150326797385621,0.39215686274509803,306,0.02287581699346405,-0.02287581699346405,0.06862745098039216,0.8188,False
PropRAG,MuSiQue,support_depth=2|gate=abstain,DBEC-IG - SetR-faithful,F1,0.5220879084967319,0.5056017693272595,306,0.016486139169472502,-0.028144093785662412,0.06244633280753378,0.7642,False
