split,score_name,threshold,dataset,n,em,f1,title_recall,null_rate,delta_f1_vs_daec,delta_em_vs_daec,delta_title_recall_vs_daec,delta_f1_vs_nobind,macro_f1,macro_delta_f1_vs_daec
all,bind_conf_margin_diagnostic,0.44,HotpotQA,1000,0.625,0.7528952,0.965,0.585,0.005590800000000007,0.0050000000000000044,0.0024999999999999467,0.014157599999999992,0.6281069,-0.0035681666666666314
all,bind_conf_margin_diagnostic,0.44,MuSiQue,1000,0.352,0.447251,0.76425,0.572,0.011357900000000032,0.014999999999999958,0.003083333333333327,0.001437500000000036,0.6281069,-0.0035681666666666314
all,bind_conf_margin_diagnostic,0.45,2Wiki,1000,0.614,0.6846737,0.92025,0.458,-0.0271539999999999,-0.028000000000000025,-0.020749999999999935,0.07268340000000006,0.6282733,-0.0034017666666666204
all,bind_conf_margin_diagnostic,0.45,HotpotQA,1000,0.625,0.7528952,0.965,0.588,0.005590800000000007,0.0050000000000000044,0.0024999999999999467,0.014157599999999992,0.6282733,-0.0034017666666666204
all,bind_conf_margin_diagnostic,0.45,MuSiQue,1000,0.352,0.447251,0.76425,0.573,0.011357900000000032,0.014999999999999958,0.003083333333333327,0.001437500000000036,0.6282733,-0.0034017666666666204
all,bind_conf_margin_diagnostic,0.46,2Wiki,1000,0.614,0.6846737,0.9205,0.46,-0.0271539999999999,-0.028000000000000025,-0.020499999999999963,0.07268340000000006,0.6282733,-0.0034017666666666204
all,bind_conf_margin_diagnostic,0.46,HotpotQA,1000,0.625,0.7528952,0.965,0.59,0.005590800000000007,0.0050000000000000044,0.0024999999999999467,0.014157599999999992,0.6282733,-0.0034017666666666204
all,bind_conf_margin_diagnostic,0.46,MuSiQue,1000,0.352,0.447251,0.7639166666666667,0.575,0.011357900000000032,0.014999999999999958,0.00275000000000003,0.001437500000000036,0.6282733,-0.0034017666666666204
all,bind_conf_margin_diagnostic,0.47,2Wiki,1000,0.614,0.6846737,0.9205,0.462,-0.0271539999999999,-0.028000000000000025,-0.020499999999999963,0.07268340000000006,0.6282733,-0.0034017666666666204
all,bind_conf_margin_diagnostic,0.47,HotpotQA,1000,0.625,0.7528952,0.965,0.593,0.005590800000000007,0.0050000000000000044,0.0024999999999999467,0.014157599999999992,0.6282733,-0.0034017666666666204
all,bind_conf_margin_diagnostic,0.47,MuSiQue,1000,0.352,0.447251,0.7639166666666667,0.575,0.011357900000000032,0.014999999999999958,0.00275000000000003,0.001437500000000036,0.6282733,-0.0034017666666666204
all,bind_conf_margin_diagnostic,0.48,2Wiki,1000,0.613,0.6836737,0.92075,0.466,-0.0281539999999999,-0.029000000000000026,-0.02024999999999999,0.07168340000000006,0.6271812333333333,-0.00449383333333329
all,bind_conf_margin_diagnostic,0.48,HotpotQA,1000,0.625,0.7528952,0.9645,0.598,0.005590800000000007,0.0050000000000000044,0.0020000000000000018,0.014157599999999992,0.6271812333333333,-0.00449383333333329
all,bind_conf_margin_diagnostic,0.48,MuSiQue,1000,0.35,0.4449748,0.76275,0.58,0.009081700000000026,0.012999999999999956,0.001583333333333381,-0.00083869999999997,0.6271812333333333,-0.00449383333333329
all,bind_conf_margin_diagnostic,0.49,2Wiki,1000,0.613,0.6836737,0.92075,0.468,-0.0281539999999999,-0.029000000000000026,-0.02024999999999999,0.07168340000000006,0.6271812333333333,-0.00449383333333329
all,bind_conf_margin_diagnostic,0.49,HotpotQA,1000,0.625,0.7528952,0.9645,0.6,0.005590800000000007,0.0050000000000000044,0.0020000000000000018,0.014157599999999992,0.6271812333333333,-0.00449383333333329
all,bind_conf_margin_diagnostic,0.49,MuSiQue,1000,0.35,0.4449748,0.76275,0.58,0.009081700000000026,0.012999999999999956,0.001583333333333381,-0.00083869999999997,0.6271812333333333,-0.00449383333333329
all,bind_conf_margin_diagnostic,0.5,2Wiki,1000,0.613,0.6836737,0.92075,0.468,-0.0281539999999999,-0.029000000000000026,-0.02024999999999999,0.07168340000000006,0.6271812333333333,-0.00449383333333329
all,bind_conf_margin_diagnostic,0.5,HotpotQA,1000,0.625,0.7528952,0.9645,0.601,0.005590800000000007,0.0050000000000000044,0.0020000000000000018,0.014157599999999992,0.6271812333333333,-0.00449383333333329
all,bind_conf_margin_diagnostic,0.5,MuSiQue,1000,0.35,0.4449748,0.76275,0.581,0.009081700000000026,0.012999999999999956,0.001583333333333381,-0.00083869999999997,0.6271812333333333,-0.00449383333333329
all,bind_conf_margin_diagnostic,0.51,2Wiki,1000,0.613,0.6831181,0.919,0.483,-0.028709600000000002,-0.029000000000000026,-0.02199999999999991,0.07112779999999996,0.6262409666666666,-0.005434099999999979
all,bind_conf_margin_diagnostic,0.51,HotpotQA,1000,0.623,0.7508966,0.964,0.622,0.0035922000000000454,0.0030000000000000027,0.0014999999999999458,0.012159000000000031,0.6262409666666666,-0.005434099999999979
all,bind_conf_margin_diagnostic,0.51,MuSiQue,1000,0.348,0.4447082,0.7624166666666666,0.607,0.00881510000000002,0.010999999999999954,0.0012499999999999734,-0.0011052999999999757,0.6262409666666666,-0.005434099999999979
all,bind_conf_margin_diagnostic,0.52,2Wiki,1000,0.612,0.6821181,0.91825,0.487,-0.029709600000000003,-0.030000000000000027,-0.022749999999999937,0.07012779999999996,0.6259076333333333,-0.005767433333333312
all,bind_conf_margin_diagnostic,0.52,HotpotQA,1000,0.623,0.7508966,0.964,0.627,0.0035922000000000454,0.0030000000000000027,0.0014999999999999458,0.012159000000000031,0.6259076333333333,-0.005767433333333312
all,bind_conf_margin_diagnostic,0.52,MuSiQue,1000,0.348,0.4447082,0.7624166666666666,0.61,0.00881510000000002,0.010999999999999954,0.0012499999999999734,-0.0011052999999999757,0.6259076333333333,-0.005767433333333312
all,bind_conf_margin_diagnostic,0.53,2Wiki,1000,0.61,0.6806181,0.91775,0.49,-0.03120959999999995,-0.03200000000000003,-0.023249999999999993,0.06862780000000002,0.6254076333333334,-0.006267433333333294
all,bind_conf_margin_diagnostic,0.53,HotpotQA,1000,0.623,0.7508966,0.964,0.631,0.0035922000000000454,0.0030000000000000027,0.0014999999999999458,0.012159000000000031,0.6254076333333334,-0.006267433333333294
all,bind_conf_margin_diagnostic,0.53,MuSiQue,1000,0.348,0.4447082,0.7621666666666667,0.611,0.00881510000000002,0.010999999999999954,0.0010000000000000009,-0.0011052999999999757,0.6254076333333334,-0.006267433333333294
all,bind_conf_margin_diagnostic,0.54,2Wiki,1000,0.61,0.6802848,0.91725,0.492,-0.03154289999999993,-0.03200000000000003,-0.023749999999999938,0.06829450000000004,0.6252965333333333,-0.006378533333333288
all,bind_conf_margin_diagnostic,0.54,HotpotQA,1000,0.623,0.7508966,0.964,0.633,0.0035922000000000454,0.0030000000000000027,0.0014999999999999458,0.012159000000000031,0.6252965333333333,-0.006378533333333288
all,bind_conf_margin_diagnostic,0.54,MuSiQue,1000,0.348,0.4447082,0.7621666666666667,0.611,0.00881510000000002,0.010999999999999954,0.0010000000000000009,-0.0011052999999999757,0.6252965333333333,-0.006378533333333288
all,bind_conf_margin_diagnostic,0.55,2Wiki,1000,0.609,0.6792848,0.91725,0.495,-0.03254289999999993,-0.03300000000000003,-0.023749999999999938,0.06729450000000003,0.6252965333333333,-0.006378533333333288
all,bind_conf_margin_diagnostic,0.55,HotpotQA,1000,0.623,0.7508966,0.964,0.634,0.0035922000000000454,0.0030000000000000027,0.0014999999999999458,0.012159000000000031,0.6252965333333333,-0.006378533333333288
all,bind_conf_margin_diagnostic,0.55,MuSiQue,1000,0.349,0.4457082,0.7624166666666666,0.62,0.009815100000000021,0.011999999999999955,0.0012499999999999734,-0.00010529999999997486,0.6252965333333333,-0.006378533333333288
all,bind_conf_margin_diagnostic,0.56,2Wiki,1000,0.607,0.6776181,0.91625,0.497,-0.03420959999999995,-0.03500000000000003,-0.02474999999999994,0.06562780000000001,0.6249076333333333,-0.006767433333333295
all,bind_conf_margin_diagnostic,0.56,HotpotQA,1000,0.623,0.7508966,0.964,0.634,0.0035922000000000454,0.0030000000000000027,0.0014999999999999458,0.012159000000000031,0.6249076333333333,-0.006767433333333295
all,bind_conf_margin_diagnostic,0.56,MuSiQue,1000,0.349,0.4462082,0.7630833333333333,0.621,0.010315100000000021,0.011999999999999955,0.0019166666666666776,0.0003947000000000256,0.6249076333333333,-0.006767433333333295
all,bind_conf_margin_diagnostic,0.57,2Wiki,1000,0.605,0.6772912,0.91475,0.502,-0.03453649999999997,-0.03700000000000003,-0.026249999999999996,0.0653009,0.625132,-0.006543066666666634
all,bind_conf_margin_diagnostic,0.57,HotpotQA,1000,0.623,0.7508966,0.964,0.637,0.0035922000000000454,0.0030000000000000027,0.0014999999999999458,0.012159000000000031,0.625132,-0.006543066666666634
all,bind_conf_margin_diagnostic,0.57,MuSiQue,1000,0.35,0.4472082,0.7630833333333333,0.622,0.011315100000000022,0.012999999999999956,0.0019166666666666776,0.0013947000000000265,0.625132,-0.006543066666666634
all,bind_conf_margin_diagnostic,0.58,2Wiki,1000,0.604,0.6762912,0.91375,0.506,-0.03553649999999997,-0.038000000000000034,-0.027249999999999996,0.0643009,0.6244653333333333,-0.007209733333333301
all,bind_conf_margin_diagnostic,0.58,HotpotQA,1000,0.623,0.7508966,0.964,0.639,0.0035922000000000454,0.0030000000000000027,0.0014999999999999458,0.012159000000000031,0.6244653333333333,-0.007209733333333301
all,bind_conf_margin_diagnostic,0.58,MuSiQue,1000,0.349,0.4462082,0.76275,0.625,0.010315100000000021,0.011999999999999955,0.001583333333333381,0.0003947000000000256,0.6244653333333333,-0.007209733333333301
all,bind_conf_margin_diagnostic,0.59,2Wiki,1000,0.604,0.6762912,0.91375,0.507,-0.03553649999999997,-0.038000000000000034,-0.027249999999999996,0.0643009,0.6244653333333333,-0.007209733333333301
all,bind_conf_margin_diagnostic,0.59,HotpotQA,1000,0.623,0.7508966,0.964,0.639,0.0035922000000000454,0.0030000000000000027,0.0014999999999999458,0.012159000000000031,0.6244653333333333,-0.007209733333333301
all,bind_conf_margin_diagnostic,0.59,MuSiQue,1000,0.349,0.4462082,0.76275,0.626,0.010315100000000021,0.011999999999999955,0.001583333333333381,0.0003947000000000256,0.6244653333333333,-0.007209733333333301
all,bind_conf_margin_diagnostic,0.6,2Wiki,1000,0.604,0.6762912,0.9135,0.51,-0.03553649999999997,-0.038000000000000034,-0.02749999999999997,0.0643009,0.6244653333333333,-0.007209733333333301
all,bind_conf_margin_diagnostic,0.6,HotpotQA,1000,0.623,0.7508966,0.964,0.641,0.0035922000000000454,0.0030000000000000027,0.0014999999999999458,0.012159000000000031,0.6244653333333333,-0.007209733333333301
all,bind_conf_margin_diagnostic,0.6,MuSiQue,1000,0.349,0.4462082,0.76275,0.628,0.010315100000000021,0.011999999999999955,0.001583333333333381,0.0003947000000000256,0.6244653333333333,-0.007209733333333301
all,bind_conf_margin_diagnostic,0.61,2Wiki,1000,0.604,0.6762912,0.9135,0.512,-0.03553649999999997,-0.038000000000000034,-0.02749999999999997,0.0643009,0.6244236666666667,-0.007251399999999963
all,bind_conf_margin_diagnostic,0.61,HotpotQA,1000,0.623,0.7508966,0.964,0.642,0.0035922000000000454,0.0030000000000000027,0.0014999999999999458,0.012159000000000031,0.6244236666666667,-0.007251399999999963
all,bind_conf_margin_diagnostic,0.61,MuSiQue,1000,0.349,0.4460832,0.76275,0.629,0.010190100000000035,0.011999999999999955,0.001583333333333381,0.00026970000000003935,0.6244236666666667,-0.007251399999999963
all,bind_conf_margin_diagnostic,0.62,2Wiki,1000,0.604,0.6762912,0.9135,0.513,-0.03553649999999997,-0.038000000000000034,-0.02749999999999997,0.0643009,0.6244236666666667,-0.007251399999999963
all,bind_conf_margin_diagnostic,0.62,HotpotQA,1000,0.623,0.7508966,0.964,0.642,0.0035922000000000454,0.0030000000000000027,0.0014999999999999458,0.012159000000000031,0.6244236666666667,-0.007251399999999963
all,bind_conf_margin_diagnostic,0.62,MuSiQue,1000,0.349,0.4460832,0.7634166666666666,0.633,0.010190100000000035,0.011999999999999955,0.0022499999999999742,0.00026970000000003935,0.6244236666666667,-0.007251399999999963
all,bind_conf_margin_diagnostic,0.63,2Wiki,1000,0.604,0.6762912,0.9135,0.515,-0.03553649999999997,-0.038000000000000034,-0.02749999999999997,0.0643009,0.6244236666666667,-0.007251399999999963
all,bind_conf_margin_diagnostic,0.63,HotpotQA,1000,0.623,0.7508966,0.964,0.642,0.0035922000000000454,0.0030000000000000027,0.0014999999999999458,0.012159000000000031,0.6244236666666667,-0.007251399999999963
all,bind_conf_margin_diagnostic,0.63,MuSiQue,1000,0.349,0.4460832,0.7630833333333333,0.634,0.010190100000000035,0.011999999999999955,0.0019166666666666776,0.00026970000000003935,0.6244236666666667,-0.007251399999999963
all,bind_conf_margin_diagnostic,0.64,2Wiki,1000,0.605,0.6772912,0.9145,0.518,-0.03453649999999997,-0.03700000000000003,-0.026499999999999968,0.0653009,0.624757,-0.0069180666666666295
all,bind_conf_margin_diagnostic,0.64,HotpotQA,1000,0.623,0.7508966,0.964,0.643,0.0035922000000000454,0.0030000000000000027,0.0014999999999999458,0.012159000000000031,0.624757,-0.0069180666666666295
all,bind_conf_margin_diagnostic,0.64,MuSiQue,1000,0.349,0.4460832,0.7630833333333333,0.636,0.010190100000000035,0.011999999999999955,0.0019166666666666776,0.00026970000000003935,0.624757,-0.0069180666666666295
all,bind_conf_margin_diagnostic,0.65,2Wiki,1000,0.606,0.6782912,0.9145,0.522,-0.03353649999999997,-0.03600000000000003,-0.026499999999999968,0.0663009,0.6250903333333333,-0.0065847333333332965
all,bind_conf_margin_diagnostic,0.65,HotpotQA,1000,0.623,0.7508966,0.964,0.643,0.0035922000000000454,0.0030000000000000027,0.0014999999999999458,0.012159000000000031,0.6250903333333333,-0.0065847333333332965
all,bind_conf_margin_diagnostic,0.65,MuSiQue,1000,0.349,0.4460832,0.7630833333333333,0.636,0.010190100000000035,0.011999999999999955,0.0019166666666666776,0.00026970000000003935,0.6250903333333333,-0.0065847333333332965
all,bind_conf_margin_diagnostic,0.66,2Wiki,1000,0.606,0.6782912,0.91425,0.527,-0.03353649999999997,-0.03600000000000003,-0.02674999999999994,0.0663009,0.6250903333333333,-0.0065847333333332965
all,bind_conf_margin_diagnostic,0.66,HotpotQA,1000,0.623,0.7508966,0.964,0.643,0.0035922000000000454,0.0030000000000000027,0.0014999999999999458,0.012159000000000031,0.6250903333333333,-0.0065847333333332965
all,bind_conf_margin_diagnostic,0.66,MuSiQue,1000,0.349,0.4460832,0.7630833333333333,0.636,0.010190100000000035,0.011999999999999955,0.0019166666666666776,0.00026970000000003935,0.6250903333333333,-0.0065847333333332965
all,bind_conf_margin_diagnostic,0.67,2Wiki,1000,0.605,0.6772912,0.9125,0.534,-0.03453649999999997,-0.03700000000000003,-0.02849999999999997,0.0653009,0.6245903333333334,-0.007084733333333297
all,bind_conf_margin_diagnostic,0.67,HotpotQA,1000,0.623,0.7508966,0.964,0.645,0.0035922000000000454,0.0030000000000000027,0.0014999999999999458,0.012159000000000031,0.6245903333333334,-0.007084733333333297
all,bind_conf_margin_diagnostic,0.67,MuSiQue,1000,0.349,0.4455832,0.7630833333333333,0.639,0.009690100000000035,0.011999999999999955,0.0019166666666666776,-0.0002302999999999611,0.6245903333333334,-0.007084733333333297
all,bind_conf_margin_diagnostic,0.68,2Wiki,1000,0.606,0.6782912,0.91275,0.538,-0.03353649999999997,-0.03600000000000003,-0.028249999999999997,0.0663009,0.6249236666666667,-0.006751399999999963
all,bind_conf_margin_diagnostic,0.68,HotpotQA,1000,0.623,0.7508966,0.964,0.645,0.0035922000000000454,0.0030000000000000027,0.0014999999999999458,0.012159000000000031,0.6249236666666667,-0.006751399999999963
all,bind_conf_margin_diagnostic,0.68,MuSiQue,1000,0.349,0.4455832,0.7628333333333334,0.64,0.009690100000000035,0.011999999999999955,0.0016666666666667052,-0.0002302999999999611,0.6249236666666667,-0.006751399999999963
all,bind_conf_margin_diagnostic,0.69,2Wiki,1000,0.604,0.6762912,0.9125,0.543,-0.03553649999999997,-0.038000000000000034,-0.02849999999999997,0.0643009,0.6242570000000001,-0.00741806666666663
all,bind_conf_margin_diagnostic,0.69,HotpotQA,1000,0.623,0.7508966,0.964,0.646,0.0035922000000000454,0.0030000000000000027,0.0014999999999999458,0.012159000000000031,0.6242570000000001,-0.00741806666666663
all,bind_conf_margin_diagnostic,0.69,MuSiQue,1000,0.349,0.4455832,0.7628333333333334,0.641,0.009690100000000035,0.011999999999999955,0.0016666666666667052,-0.0002302999999999611,0.6242570000000001,-0.00741806666666663
all,bind_conf_margin_diagnostic,0.7,2Wiki,1000,0.604,0.6762912,0.913,0.552,-0.03553649999999997,-0.038000000000000034,-0.027999999999999914,0.0643009,0.6242570000000001,-0.00741806666666663
all,bind_conf_margin_diagnostic,0.7,HotpotQA,1000,0.623,0.7508966,0.964,0.646,0.0035922000000000454,0.0030000000000000027,0.0014999999999999458,0.012159000000000031,0.6242570000000001,-0.00741806666666663
all,bind_conf_margin_diagnostic,0.7,MuSiQue,1000,0.349,0.4455832,0.7628333333333334,0.642,0.009690100000000035,0.011999999999999955,0.0016666666666667052,-0.0002302999999999611,0.6242570000000001,-0.00741806666666663
all,bind_conf_margin_diagnostic,0.71,2Wiki,1000,0.604,0.6762912,0.91275,0.557,-0.03553649999999997,-0.038000000000000034,-0.028249999999999997,0.0643009,0.6244236666666667,-0.007251399999999963
all,bind_conf_margin_diagnostic,0.71,HotpotQA,1000,0.623,0.7508966,0.964,0.646,0.0035922000000000454,0.0030000000000000027,0.0014999999999999458,0.012159000000000031,0.6244236666666667,-0.007251399999999963
all,bind_conf_margin_diagnostic,0.71,MuSiQue,1000,0.349,0.4460832,0.7630833333333333,0.644,0.010190100000000035,0.011999999999999955,0.0019166666666666776,0.00026970000000003935,0.6244236666666667,-0.007251399999999963
all,bind_conf_margin_diagnostic,0.72,2Wiki,1000,0.604,0.6762912,0.91275,0.562,-0.03553649999999997,-0.038000000000000034,-0.028249999999999997,0.0643009,0.6244236666666667,-0.007251399999999963
all,bind_conf_margin_diagnostic,0.72,HotpotQA,1000,0.623,0.7508966,0.964,0.646,0.0035922000000000454,0.0030000000000000027,0.0014999999999999458,0.012159000000000031,0.6244236666666667,-0.007251399999999963
all,bind_conf_margin_diagnostic,0.72,MuSiQue,1000,0.349,0.4460832,0.7630833333333333,0.644,0.010190100000000035,0.011999999999999955,0.0019166666666666776,0.00026970000000003935,0.6244236666666667,-0.007251399999999963
all,bind_conf_margin_diagnostic,0.73,2Wiki,1000,0.605,0.6772912,0.913,0.569,-0.03453649999999997,-0.03700000000000003,-0.027999999999999914,0.0653009,0.624757,-0.0069180666666666295
all,bind_conf_margin_diagnostic,0.73,HotpotQA,1000,0.623,0.7508966,0.964,0.646,0.0035922000000000454,0.0030000000000000027,0.0014999999999999458,0.012159000000000031,0.624757,-0.0069180666666666295
all,bind_conf_margin_diagnostic,0.73,MuSiQue,1000,0.349,0.4460832,0.7630833333333333,0.644,0.010190100000000035,0.011999999999999955,0.0019166666666666776,0.00026970000000003935,0.624757,-0.0069180666666666295
all,bind_conf_margin_diagnostic,0.74,2Wiki,1000,0.605,0.6772912,0.91275,0.577,-0.03453649999999997,-0.03700000000000003,-0.028249999999999997,0.0653009,0.624757,-0.0069180666666666295
all,bind_conf_margin_diagnostic,0.74,HotpotQA,1000,0.623,0.7508966,0.964,0.647,0.0035922000000000454,0.0030000000000000027,0.0014999999999999458,0.012159000000000031,0.624757,-0.0069180666666666295
